order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD236974,ID0746912607,2019-04-29,Nickolson,"[('Olivia x460', 1), ('iStream', 1)]",1375.0,52.32,-37.8246603,144.9846885,25,1083.57,Autumn,False,1.4925,phone ok post not good it turns reboots all the time and some times ... phone ok post not good it turns reboots all the time and some times doesnt recognize my sim card...,0.0
ORD183590,ID4716795176,2019-05-27,Thompson,"[('Toshika 750', 2), ('pearTV', 2)]",21260.0,80.23,-37.8188818,144.9531234,15,18151.23,Autumn,True,0.8724,"olivia 7 to 10 love this phone, way better battery than my old one, huge upgrade",1.0
ORD170495,ID0506050894,2019-08-09,Thompson,"[('Toshika 750', 1), ('pearTV', 1)]",10630.0,72.51,-37.8138999,144.94422600000001,25,8045.01,Winter,True,0.2849,great awesome phone,1.0
ORD006411,ID3161949485,2019-04-15,Thompson,"[('pearTV', 1), ('Olivia x460', 2)]",8760.0,65.66,-37.80803579999999,144.95757719999997,25,6635.66,Autumn,False,1.0586,"great phone for the price rugged , durable and clear calls , great phone for the price!",1.0
ORD443467,ID0331417168,2019-07-05,Bakers,"[('iAssist Line', 2), ('Alcon 10', 1)]",13400.0,84.6,-37.822885799999995,145.010151,5,12814.6,Winter,True,1.9442,four stars great phone.,1.0
ORD355717,ID0628823578,2019-06-02,Nickolson,"[('Thunder line', 2), ('Universe Note', 2)]",11260.0,55.06,-37.8040088,144.97640880000003,0,11315.06,Winter,False,1.7321,"nice toy but has issues i've had the note 3 and previously the 2 and with both i had bad signal and it would constantly overheat. sometimes the phone would be idle and still overheat, i replaced it twice and same issue. this phone has a lot of bells and whistles but lacks reliability.",0.0
ORD124030,ID0634784032,2019-02-27,Thompson,"[('Alcon 10', 1), ('Olivia x460', 1), ('Candle Inferno', 1)]",10605.0,92.95,-37.8124386,144.9363711,25,8046.7,Summer,True,0.9412,five stars amazing phone and graet features.,1.0
ORD432817,ID1681675858,2019-10-04,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 2)]",20360.0,88.76,-37.810522999999996,144.97605380000005,5,19430.76,Spring,True,1.0651,no way to charge the cell phone with charger the cell phone i received came packagef with a micro charger instead of a charger that would actually charge thenote 3 phone i purchased.,0.0
ORD230091,ID4353912804,2019-03-11,Bakers,"[('Olivia x460', 2), ('iStream', 1)]",2600.0,70.79,-37.8253443,145.014738,25,2023.27,Autumn,True,2.421,disappointed would not work with my carrier.,0.0
ORD060269,ID0578061515,2019-05-26,Thompson,"[('iAssist Line', 1), ('iStream', 1), ('Universe Note', 1)]",5825.0,82.01,-37.82511210000001,144.9452339,15,5033.26,Autumn,True,1.3940000000000001,five stars awesome phone,1.0
ORD017516,ID0775945934,2019-02-16,Thompson,"[('Alcon 10', 1), ('Universe Note', 1), ('Lucent 330S', 2)]",14860.0,76.84,-37.8056895,144.95924019999995,0,14936.84,Summer,False,1.3229,great.. great.... got what i wanted for a good price. simple as that. wish all purchases could be that way.,1.0
ORD340342,ID4162427926,2019-08-24,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 2), ('Thunder line', 2), ('Universe Note', 1)]",16580.0,57.95,-37.8196811,144.97115060000004,0,16637.95,Winter,True,0.1855,died died after 3 months of use.,0.0
ORD362550,ID1728565030,2019-02-24,Nickolson,"[('Thunder line', 2), ('Toshika 750', 1), ('Lucent 330S', 2), ('Alcon 10', 1)]",20090.0,80.67,-37.8238498,144.9548603,10,18161.67,Summer,False,1.4181,"great product going on 9 months now since purchase and it works great, no issues.",1.0
ORD377770,ID6167231024,2019-04-15,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 1), ('Lucent 330S', 2)]",7340.0,65.12,-37.814532799999995,144.9549349,0,7405.12,Autumn,False,0.7221,"extremely pleased this is the best lucentrola phone i have had, it is quick, display better than i expected, operation is easy overall very pleased",1.0
ORD378071,ID0577522376,2019-12-02,Nickolson,"[('pearTV', 2), ('Universe Note', 2)]",19520.0,75.14,-37.8231165,144.97087019999995,0,19595.14,Summer,True,0.5165,phone broke within 4 months of recieving phone broke within 4 months of recieving. motherboard died. seller is refusing to work with me.,0.0
ORD392641,ID0026051948,2019-03-08,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 1), ('pearTV', 2)]",16500.0,77.12,-37.8150464,144.9718458,0,16577.12,Autumn,True,0.4436,thanks for a great product. i hope your business to flourish thanks for a great product. i hope your business to flourish.,1.0
ORD404465,ID1833115014,2019-11-26,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",21355.0,75.82,-37.8076815,144.9544519,15,18227.57,Spring,False,0.8546,five stars good job! i found my item on time!!,1.0
ORD264993,ID0302820090,2019-11-07,Bakers,"[('Thunder line', 2), ('Universe Note', 1), ('iAssist Line', 2)]",12260.0,58.83,-37.8153813,144.99096459999996,10,11092.83,Spring,False,0.7072,"do not purchase!!! if you like it when your phone suddenly stops working after a handful of months, return it and the same thing happens not once but three times than this is the phone for you. seriously do not get this phone, just buy a last generation olivia.",0.0
ORD357832,ID0844490762,2019-08-26,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 2), ('Thunder line', 1), ('Lucent 330S', 1)]",6720.0,65.36,-37.820493299999995,144.9487358,15,5777.36,Winter,False,0.8828,"perfect, for my limited use top of the line, flip phone. perfect, for my limited use.",1.0
ORD031138,ID0723964405,2019-08-26,Bakers,"[('Thunder line', 2), ('iStream', 2)]",4660.0,51.5,-37.803735700000004,145.0056821,25,3546.5,Winter,False,1.1534,please dont buy this phone it not physical dual sim .it is usa version and the software changed to model n9600 and the seller cheated in description,0.0
ORD488747,ID0103301615,2019-10-27,Nickolson,"[('Lucent 330S', 2), ('Olivia x460', 2)]",4910.0,99.37,-37.815751399999996,144.96172919999995,0,5009.37,Spring,True,0.7572,"its a great backup phone my smartphone was being repaired so this phone did the job. i forgot how long these batteries run for. anyhow, if your looking for a cheap and simple phone this is it.",1.0
ORD369134,ID3222703087,2019-04-01,Thompson,"[('Alcon 10', 2), ('Toshika 750', 2), ('Lucent 330S', 2), ('pearTV', 1)]",35310.0,65.22,-37.80258970000001,144.94587280000005,0,35375.22,Autumn,False,1.1274,"so far so good!! everything works so far so good!! everything works, there's no scratches present and i'm having a blast with my new phone! it hooked right up to project fi, and i couldn't be happier!! you can't even tell it's a refurb!",1.0
ORD472282,ID0576868761,2019-07-25,Bakers,"[('Universe Note', 2), ('Toshika 750', 1)]",11220.0,68.5,-37.8242658,144.9904381,15,9605.5,Winter,False,1.6434,"fantastic investment very high quality, excellent processor speed, vivid colours",1.0
ORD231026,ID1686718973,2019-11-19,Thompson,"[('iAssist Line', 1), ('Alcon 10', 1)]",11175.0,66.38,-37.801083899999995,144.9530168,5,10682.63,Spring,False,1.3921,worst purchase... not worth it... waving a big red flag here!!! the screen stopped working within the first two months of the purchase... the working became slow even though only 2 apps were working.and yet the worst part is that you can't even rely on the company to give you a refund because it isn't reliable and there is no way to contact them.,0.0
ORD198299,ID1492153103,2019-02-03,Thompson,"[('Candle Inferno', 2), ('Thunder line', 2)]",5220.0,58.36,-37.8124223,144.9539704,10,4756.36,Summer,False,0.6076,service it was a stolen merchandise i couldn't get activated by at&t told me that phone stolen from their warehouse i wouldn't try 2nd time,0.0
ORD241384,ID2451176466,2019-10-15,Nickolson,"[('iStream', 1), ('Universe Note', 1), ('Olivia x460', 1)]",4825.0,88.07,-37.8149607,144.95945769999997,0,4913.07,Spring,True,0.9754,one star phone looks great but had some problem with battery,0.0
ORD231473,ID6167344534,2019-03-04,Nickolson,"[('Universe Note', 1), ('Alcon 10', 1), ('iStream', 1), ('Olivia x460', 1)]",13775.0,77.83,-37.8150831,144.9693108,15,11786.58,Autumn,True,0.3915,thank you thank you for your cell phome and dislike your cell phone i just boght the wrong one but thank you .,1.0
ORD453253,ID0746917968,2019-09-08,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 2)]",11410.0,107.33,-37.8245586,144.98476100000005,10,10376.33,Spring,True,1.4931,works great everything as advertised and much cheaper,1.0
ORD173131,ID0161467126,2019-07-06,Thompson,"[('pearTV', 2), ('Thunder line', 2), ('Candle Inferno', 1)]",17410.0,66.93,-37.8131974,144.958884,5,16606.43,Winter,False,1.0407,"great price, great phone great phone at a great price. it may not have all of the added olivia stuff but for 1/2 the price it can't be beaten.",1.0
ORD125571,ID4633770171,2019-01-16,Thompson,"[('iStream', 1), ('iAssist Line', 2), ('pearTV', 2), ('Thunder line', 2)]",21580.0,70.25,-37.807347299999996,144.94552219999997,25,16255.25,Summer,False,0.6083,it's great its a really good phone and the shipping for went really good i'll consider this for anyone,1.0
ORD391175,ID0030947751,2019-06-24,Bakers,"[('Lucent 330S', 1), ('Toshika 750', 1)]",5550.0,66.42,-37.8207972,144.9942398,5,5338.92,Winter,False,1.2055,"good phone for the price!!! a very useful phone, if you are getting used to the windows operating system. has amazing features for the price",1.0
ORD049400,ID6167191720,2019-09-11,Nickolson,"[('Olivia x460', 2), ('iStream', 2)]",2750.0,101.27,-37.8181,144.957901,5,2713.77,Spring,True,1.0259,"unlike my first candle, this tablet gives me all kinds of information, advertisements and offers when i first turn it on. i could live without that, but overall, i am pleased with this new tablet. it does many things i haven't taken the time to explore, but hope to soon.",1.0
ORD213074,ID1463620941,2019-08-01,Bakers,"[('iStream', 1), ('Olivia x460', 2), ('Candle Inferno', 1)]",3030.0,77.61,-37.81488770000001,145.0076372,5,2956.11,Winter,True,1.2193,"came as described purchased a pixel xl from buyspry and was incredibly reluctant to do so via third party, but everything came brand new, in the box as described and i'm happy. much appreciated.",1.0
ORD121469,ID6167413255,2019-05-30,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 1), ('iAssist Line', 1), ('iStream', 2)]",10655.0,49.01,-37.81295520000001,144.96800580000001,15,9105.76,Autumn,False,0.6423,me falto un una compra en el envio que ya ... me falto un una compra en el envio que ya llego al destino! que podria hacer por el paquete faltante?,0.0
ORD279018,ID5957906923,2019-09-18,Nickolson,"[('iStream', 2), ('Toshika 750', 1), ('iAssist Line', 2), ('Candle Inferno', 1)]",9500.0,106.58,-37.805924600000004,144.97344019999997,25,7231.58,Spring,True,1.4513,yosycor very good celular by the cost. the camera could be better but is enough good.,1.0
ORD484163,ID0681284986,2019-12-26,Bakers,"[('Universe Note', 1), ('pearTV', 1), ('Alcon 10', 1)]",18710.0,58.19,-37.8129622,144.9907104,25,14090.69,Summer,False,0.5169,"the phone worked fine for a while but then all of a sudden ... the phone worked fine for a while but then all of a sudden the water proofing failed and my phone ""drowned"" from shower steam",0.0
ORD444614,ID6167231019,2019-10-13,Thompson,"[('Thunder line', 1), ('iAssist Line', 1), ('Toshika 750', 2), ('Candle Inferno', 2)]",13905.0,74.7,-37.815255,144.952372,15,11893.95,Spring,False,0.5478,excellent phone at the best price and easy to unlock very easy to unlock (you can do it yourself) and comes at a good price too. have bought some of these to gift elderly people.,1.0
ORD088963,ID0588197148,2019-05-25,Nickolson,"[('Universe Note', 2), ('iStream', 1), ('Candle Inferno', 2)]",7910.0,79.45,-37.8120939,144.9738315,5,7593.44,Autumn,True,0.8157,great phone for the price!! works great on metro great overall phone for the price! works great with metro pcs.,1.0
ORD352775,ID0579499162,2019-12-26,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 2), ('Thunder line', 1), ('iStream', 2)]",4565.0,87.74,-37.8151501,144.95056169999995,10,4196.24,Summer,True,0.4128,"seven stars best mobile phone olivia has ever created. top notch hardware plus breath taking design and glass coated body. i bought two pieces, one of them as a spare, before it would be sold out.",1.0
ORD274034,ID0844475714,2019-10-30,Thompson,"[('Alcon 10', 2), ('Toshika 750', 1), ('iAssist Line', 2)]",26670.0,88.52,-37.822489399999995,144.9478127,5,25424.7,Spring,True,1.0947,disappointing purchase! not the condition it was stated to be in. barely holds a charge on the battery. disappointed in this purchase.,0.0
ORD009335,ID0581782783,2019-12-20,Thompson,"[('Universe Note', 1), ('Lucent 330S', 1), ('Thunder line', 2), ('iStream', 2)]",9340.0,97.54,-37.806830100000006,144.9378108,5,8970.54,Summer,True,1.0421,wonderful value i love my lucent g feel it was a super value,1.0
ORD459349,ID0767587073,2019-09-28,Nickolson,"[('iStream', 2), ('iAssist Line', 2), ('Candle Inferno', 1)]",5180.0,87.9,-37.8091936,144.97306569999995,5,5008.9,Spring,True,1.0912,the front camera has a defect. blue spots are ... the front camera has a defect. blue spots are seen in the photos. besides the home button it is loose and does not respond well to the left side. i am in argentina. as you can do to replace equipment?,0.0
ORD057699,ID0060092157,2019-01-21,Nickolson,"[('Olivia x460', 1), ('pearTV', 1), ('Toshika 750', 1)]",11855.0,92.69,-37.8180463,144.9771669,5,11354.94,Summer,True,0.6725,five stars very good phone we love it.,1.0
ORD147227,ID2236727788,2019-03-23,Bakers,"[('pearTV', 1), ('iStream', 2), ('Olivia x460', 2), ('Lucent 330S', 1)]",10290.0,64.57,-37.8111801,145.0070987,0,10354.57,Autumn,True,1.0519,run the phone was reported stolen and could not use. big issue and headache trying to get all our money back.,0.0
ORD164707,ID2975216743,2019-07-25,Thompson,"[('iStream', 2), ('pearTV', 1)]",6610.0,81.56,-37.7994877,144.95932319999997,15,5700.06,Winter,True,1.821,"great phone. for $200.00, it is the greatest phone on the market. this was a new phone, not a refurb!",1.0
ORD083238,ID2288769478,2019-10-21,Bakers,"[('pearTV', 2), ('iAssist Line', 2), ('Thunder line', 2), ('iStream', 1)]",21580.0,65.05,-37.8016696,145.0035507,5,20566.05,Spring,False,1.1808,dont buy ! don't buy very scratched! very disappointed should put real pics of cell,0.0
ORD153084,ID0577518129,2019-07-28,Nickolson,"[('Olivia x460', 1), ('pearTV', 1), ('Thunder line', 2), ('Lucent 330S', 1)]",13125.0,64.96,-37.823736,144.9761444,0,13189.96,Winter,False,0.8146,"she love it. it was a gift for my wife, she love it.",1.0
ORD455050,ID0992113516,2019-04-19,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Lucent 330S', 1), ('Toshika 750', 1)]",8205.0,76.67,-37.82059870000001,144.9680563,25,6230.42,Autumn,True,0.2589,has useful lucent mod accessories. lucent z battery lasts about a day. i bought the lucent mod battery pack and keep it attached all the time. i now can go 2-3 days between charges. planning to buy the lucent mod speaker.,1.0
ORD414978,ID0095562828,2019-09-26,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 1)]",3455.0,110.78,-37.80119570000001,144.93258380000003,25,2702.03,Spring,True,1.8043,good for people who like basic phones it brings back memories but doesn’t feel as sturdy as the original,1.0
ORD193196,ID5221319827,2019-05-10,Nickolson,"[('Universe Note', 1), ('Toshika 750', 2), ('Lucent 330S', 2), ('pearTV', 1)]",20860.0,80.63,-37.8183062,144.976571,10,18854.63,Autumn,True,0.6181,its was easy to set up,1.0
ORD283158,ID2566123846,2019-04-29,Bakers,"[('iStream', 1), ('Alcon 10', 1), ('Toshika 750', 2)]",17740.0,51.26,-37.802362,144.9915361,15,15130.26,Autumn,False,0.9099,"buyer beware phone could not be activated, was blocked reported lost/stolen.",0.0
ORD216694,ID0634777165,2019-02-08,Thompson,"[('iStream', 1), ('iAssist Line', 1), ('Thunder line', 1)]",4555.0,73.56,-37.81451129999999,144.9383584,25,3489.81,Summer,False,0.7929,"great phone such a great phone had it for about 6 months now it works really well, was worth the 475$",1.0
ORD076692,ID0283334505,2019-04-24,Thompson,"[('Thunder line', 1), ('Olivia x460', 2)]",4630.0,51.99,-37.8006114,144.94998280000004,0,4681.99,Autumn,False,1.3669,it don’t show nothing,0.0
ORD067439,ID0634783053,2019-04-14,Thompson,"[('iStream', 2), ('Universe Note', 1), ('Alcon 10', 1), ('Candle Inferno', 1)]",13130.0,64.68,-37.8118411,144.9389553,15,11225.18,Autumn,True,0.7195,sd card and 2 micro sims can't fit i am unable to put in both sims and a sd card...i can only fit 1 sim and the sd card or both sims with no sd card...is that accurate?,0.0
ORD024731,ID0030287874,2019-05-12,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 1)]",1655.0,72.14,-37.82333870000001,145.01440580000005,25,1313.39,Autumn,False,2.247,great phone i love this phone,1.0
ORD186632,ID0591431024,2019-07-25,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 2), ('Olivia x460', 2)]",7090.0,60.98,-37.817291600000004,144.96751740000005,10,6441.98,Winter,False,0.2303,good bary good,1.0
ORD117047,ID1492153099,2019-05-14,Thompson,"[('Thunder line', 2), ('Alcon 10', 2)]",22260.0,62.69,-37.8123309,144.9539252,15,18983.69,Autumn,True,0.6042,good little tablet. but i don't like that there is not a big choice of apps.,0.0
ORD382219,ID5402876541,2019-10-16,Nickolson,"[('Universe Note', 1), ('Toshika 750', 2), ('Lucent 330S', 2), ('Candle Inferno', 1)]",14980.0,100.78,-37.821015,144.9771755,25,11335.78,Spring,True,0.7225,good phone good phone,1.0
ORD261512,ID6167236687,2019-04-21,Nickolson,"[('Thunder line', 2), ('pearTV', 1), ('Universe Note', 1)]",14120.0,80.57,-37.8116531,144.96484109999997,5,13494.57,Autumn,True,0.8768,"perfect! very good! according to my wishes! i checked everything, and it went perfectly",1.0
ORD240500,ID0282825859,2019-02-21,Thompson,"[('Universe Note', 2), ('iAssist Line', 2), ('Alcon 10', 2)]",29250.0,78.19,-37.801125799999994,144.95140569999995,10,26403.19,Summer,False,1.3408,tremendous way to communicate with friends and family all across the country,1.0
ORD411242,ID0575434461,2019-10-15,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 1), ('iAssist Line', 2), ('pearTV', 2)]",19155.0,80.19,-37.819182299999994,144.9850962,0,19235.19,Spring,False,1.3565,nice phone the phone is a good quality. the clock keeps stopping and a message keeps coming up but over all good phone.,1.0
ORD143287,ID0777783546,2019-01-15,Thompson,"[('Toshika 750', 2), ('Thunder line', 2), ('iStream', 2), ('Alcon 10', 1)]",22250.0,75.55,-37.805423,144.953791,10,20100.55,Summer,False,1.0004,has great sound and is very responsive my voice and commands.,1.0
ORD460932,ID3222703076,2019-11-23,Thompson,"[('Candle Inferno', 2), ('iStream', 1)]",1010.0,80.85,-37.8016566,144.9432732,10,989.85,Spring,False,1.271,quality great product,1.0
ORD189835,ID0711761965,2019-03-19,Thompson,"[('Olivia x460', 2), ('Toshika 750', 2), ('Universe Note', 2), ('Lucent 330S', 2)]",20450.0,62.79,-37.814873799999994,144.9449284,10,18467.79,Autumn,True,0.3089,avoid screen went out after 3 days. returned and ordered a new one. same issue. had a full refund.,0.0
ORD084821,ID0594172859,2019-01-17,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 2), ('Universe Note', 1), ('iAssist Line', 1)]",17075.0,86.3,-37.816142799999994,144.9661948,25,12892.55,Summer,True,0.402,like i like,1.0
ORD182006,ID0310728324,2019-08-15,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 2)]",19130.0,75.17,-37.8142292,144.9389634,10,17292.17,Winter,True,0.7336,joe nice phone,1.0
ORD265767,ID6167236642,2019-07-25,Thompson,"[('Toshika 750', 2), ('iAssist Line', 1)]",10865.0,61.8,-37.8136016,144.9572596,15,9297.05,Winter,True,0.9021,"horrible i hate this phone. half of the time, calls do not come through. the other half of the time, i cannot receive text messages. it has been a headache since i received it.",0.0
ORD250805,ID0049492954,2019-05-09,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 2)]",3320.0,63.11,-37.8196559,144.9686385,15,2885.11,Autumn,False,0.1428,five stars great phone. easy to navigate. love the galaxies.,1.0
ORD190719,ID0222975383,2019-07-26,Bakers,"[('pearTV', 1), ('Thunder line', 2), ('Universe Note', 2), ('Olivia x460', 2)]",20020.0,65.77,-37.8070069,144.9851467,5,19084.77,Winter,False,0.9473,"genial, súper rápido y buenas fotos excelente, recomendado al 100%",1.0
ORD169623,ID0233262544,2019-03-17,Bakers,"[('Universe Note', 1), ('Candle Inferno', 2), ('Thunder line', 1), ('Lucent 330S', 2)]",8950.0,55.04,-37.8015961,144.9779199,0,9005.04,Autumn,False,1.7868,do not buy do not buy this piece of garbage. if you break it it cost $400 to repai it. it broke the first time i dropped it. i called olivia and they said our technicians can't currently repair universe s7 edge phones. back to alcon,0.0
ORD084105,ID0581712772,2019-11-13,Thompson,"[('pearTV', 1), ('Universe Note', 2)]",13210.0,94.93,-37.8056467,144.9275595,25,10002.43,Spring,True,1.8857,do not buy this phone i gave this phone as a christmas gift and the power button on the phone broke within a few weeks. i am outside tge return window so i am out the cost of the phone. this is a well documented problem on the internet for this model.,0.0
ORD278451,ID0560602153,2019-10-11,Bakers,"[('Universe Note', 1), ('Toshika 750', 2)]",12090.0,108.81,-37.80229620000001,145.012452,5,11595.97,Spring,True,1.7402,works well but no lte in the us. everything works well. it goes up to 4g but no lte (t-mobile). 4g is ok. $284 is really a great deal.,1.0
ORD406270,ID0257485943,2019-09-15,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 1), ('pearTV', 1), ('iStream', 1)]",8550.0,74.33,-37.823433,144.9688509,25,6487.82,Spring,False,0.5421,five stars love it like new!,1.0
ORD088216,ID2700682442,2019-11-05,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 2), ('pearTV', 2), ('Lucent 330S', 2)]",21980.0,84.4,-37.8233794,144.97663380000003,25,16569.4,Spring,True,0.8195,two stars the front face camera has blue lines in picture,0.0
ORD239020,ID0248746947,2019-02-27,Bakers,"[('Olivia x460', 1), ('Alcon 10', 1), ('Toshika 750', 2), ('pearTV', 2)]",31435.0,100.46,-37.8224033,144.99051469999995,15,26820.21,Summer,True,1.4421,very good i love it,1.0
ORD321912,ID0581750692,2019-02-25,Thompson,"[('Universe Note', 2), ('iStream', 1)]",7050.0,103.26,-37.804305299999996,144.92901030000004,10,6448.26,Summer,True,1.8412,"very happy, perfect phone! so far i really love it! the phone was in perfect condition, no visible damage, operating great! i'm a verizon user so i switched my sim card over and we were up and running in minutes. shipping was prompt. overall very happy with everything!",1.0
ORD266560,ID0303902533,2019-01-29,Bakers,"[('Thunder line', 2), ('Olivia x460', 1), ('pearTV', 2)]",18205.0,103.49,-37.812430400000004,145.01586650000004,0,18308.49,Summer,True,1.8348,thumbs up excellent,1.0
ORD239403,ID0294622365,2019-09-12,Nickolson,"[('Thunder line', 2), ('Alcon 10', 2), ('Candle Inferno', 1)]",22690.0,71.15,-37.8187208,144.967189,15,19357.65,Spring,False,0.2082,simply love my thunder. i hardly watch any tv at all anymore. i'm too busy listening to music. speaker is pretty goo for its size. all the fun skills really make the thunder fun for my whole family.,1.0
ORD121637,ID0233262501,2019-11-11,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 2), ('iAssist Line', 1)]",5105.0,79.63,-37.803436,144.9835041,0,5184.63,Spring,False,1.2638,received on time i absolutely love this phone and it does work excellently,1.0
ORD051780,ID2422392864,2019-01-30,Thompson,"[('Olivia x460', 2), ('Thunder line', 1), ('iAssist Line', 2)]",9080.0,101.71,-37.8001964,144.93381340000005,25,6911.71,Summer,True,1.8133,none we havent got the phone yet but id say my dad will love it cause he has been lookin for one like it,1.0
ORD198368,ID1224854729,2019-05-12,Thompson,"[('Universe Note', 2), ('Toshika 750', 2), ('pearTV', 1), ('Olivia x460', 1)]",23075.0,49.95,-37.813329100000004,144.939352,10,20817.45,Autumn,False,0.6826,phone was not carrier unlocked the phone did not arrive unlocked. when i put in my sim it asked for an unlock code. i had to go on the web and find instruction for how to unlock it to be able to use on t-mobile.,0.0
ORD445109,ID4655086236,2019-09-17,Thompson,"[('Toshika 750', 1), ('iAssist Line', 1)]",6545.0,82.14,-37.81071160000001,144.9461332,15,5645.39,Spring,True,0.2334,"received with a bad battery. . i received this phone , would not hold a charge. i had to order a new battery. the quality of the phone is not what i expected. i ordered this phone from your website. ordered the battery from your site . i think it will be the last . thank you",0.0
ORD318522,ID1838361805,2019-09-03,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 1), ('iAssist Line', 1), ('pearTV', 2)]",20435.0,100.9,-37.8136041,144.96572319999999,15,17470.65,Spring,True,0.6496,perfect brand new google pixel 2 xl 128gb... was expecting to not get as advertised since the price when i bought it was $100 under google's price but i received exactly what i paid for and am quite happy with my new device...,1.0
ORD265988,ID4754200408,2019-05-14,Thompson,"[('iStream', 2), ('Candle Inferno', 1), ('Lucent 330S', 2)]",3190.0,53.3,-37.81673170000001,144.92745269999998,0,3243.3,Autumn,False,1.7832,did not work out for me unfortunately this phone did not workout for me as it was not compatible with my carrier. it was frustrating and a waste of time but i asked for a refund ad sent it back.,0.0
ORD030927,ID4909777821,2019-12-17,Bakers,"[('iStream', 1), ('iAssist Line', 2), ('pearTV', 2), ('Toshika 750', 1)]",21540.0,99.41,-37.8215851,145.002372,25,16254.41,Summer,True,1.4347,"amazing phone for the $ i purchased this for my husband and he loves it, so much that when it is time for my phone to be replaced he is getting one for me, the camera is amazing, so crisp and clear. battery life and charge time are superb. and storage is wonderful!",1.0
ORD413704,ID0294622369,2019-03-15,Nickolson,"[('Universe Note', 1), ('Alcon 10', 1), ('Lucent 330S', 2), ('Toshika 750', 2)]",23500.0,62.99,-37.8186183,144.9670084,10,21212.99,Autumn,False,0.2236,five stars i bought this for my daughter and she loves it.,1.0
ORD404747,ID4884440872,2019-04-01,Thompson,"[('pearTV', 1), ('Alcon 10', 1), ('Candle Inferno', 1)]",15690.0,69.73,-37.8002592,144.9354195,5,14975.23,Autumn,True,1.7203,"hard for people to understand me liked the fact the the text was easy to read, but when speaking with others on the phone was told it was very difficult to understand me. they describe it as an thunder type sound and i’m not sure if that can be corrected",0.0
ORD259894,ID2325017988,2019-11-19,Thompson,"[('Thunder line', 1), ('Universe Note', 2), ('Olivia x460', 2), ('Alcon 10', 2)]",29430.0,130.27,-37.834322,144.90516369999997,15,25145.77,Spring,True,4.4028,"performs wonderfully, and arrived 3 days earlier than the earliest ... very gorgeous looking phone, performs wonderfully, and arrived 3 days earlier than the earliest expected date.",1.0
ORD448745,ID0728165909,2019-06-29,Bakers,"[('iAssist Line', 2), ('Olivia x460', 1), ('Thunder line', 1), ('pearTV', 1)]",14165.0,81.33,-37.8125337,145.0130815,0,14245.24,Winter,True,1.595,just what i was looking for i needed to make a switch from my lg and they sure did deliver.,1.0
ORD419443,ID1449316618,2019-05-02,Bakers,"[('Toshika 750', 2), ('Candle Inferno', 2)]",9500.0,50.5,-37.8168386,144.98988899999995,25,7175.5,Autumn,False,0.895,does not work 4g lte in the usa slow internet ...works on 3g or 2g in the usa,0.0
ORD356930,ID0387152924,2019-11-06,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1), ('pearTV', 1)]",16485.0,100.58,-37.80614050000001,144.94491580000005,5,15761.33,Spring,True,0.7515,"four stars very good phone, except the lacks of gyro sensor and hdmi output",1.0
ORD499003,ID0746912550,2019-01-20,Nickolson,"[('Candle Inferno', 2), ('Universe Note', 2), ('Toshika 750', 2), ('Lucent 330S', 1)]",17630.0,64.4,-37.825129,144.98281540000005,0,17694.4,Summer,False,1.3746,noda de credito el banco me esta pidiendo los datos de las notas de crédito en mi tarjeta de crédito. podrían hacerme llegar el detalle de la misma? gracias,0.0
ORD449861,ID0260906813,2019-12-15,Bakers,"[('iAssist Line', 2), ('Olivia x460', 1), ('pearTV', 1), ('Alcon 10', 1)]",20935.0,83.62,-37.8205572,145.0116272,0,21018.62,Summer,False,1.8603,satisfied! love the phone. it came brand new. works with metropcs. would recommend seller and phone,1.0
ORD183459,ID0711333336,2019-08-14,Thompson,"[('Alcon 10', 2), ('iStream', 2), ('Olivia x460', 2)]",20650.0,77.11,-37.8070076,144.95789530000005,15,17629.61,Winter,True,1.1421,the camera the best phone ever,1.0
